.zkf-tools/verus/install/vstd/std_specs/slice.rs	238
.zkf-tools/verus/install/vstd/std_specs/smart_ptrs.rs	91
.zkf-tools/verus/install/vstd/std_specs/vec.rs	557
.zkf-tools/verus/install/vstd/std_specs/vecdeque.rs	397
.zkf-tools/verus/install/vstd/storage_protocol.rs	356
.zkf-tools/verus/install/vstd/string.rs	495
.zkf-tools/verus/install/vstd/thread.rs	286
.zkf-tools/verus/install/vstd/tokens.rs	649
.zkf-tools/verus/install/vstd/tokens/frac.rs	746
.zkf-tools/verus/install/vstd/tokens/map.rs	1689
.zkf-tools/verus/install/vstd/tokens/seq.rs	418
.zkf-tools/verus/install/vstd/tokens/set.rs	901
.zkf-tools/verus/install/vstd/view.rs	342
.zkf-tools/verus/install/vstd/vstd.rs	157
.zkf-tools/verus/install/vstd/wrapping.rs	119
.zkf-tools/verus/install/z3	185664
.zkf-tools/verus/verus.env	3
AGENTS.md	76
BUILD.md	63
CHANGELOG.md	27
CLAUDE.md	1481
CONTRIBUTING.md	41
Cargo.lock	12865
Cargo.toml	195
LICENSE	49
PROOF_BOUNDARY.md	171
README.md	816
RELEASE_CHECKLIST.md	30
SECURITY.md	12
SOUL.md	1652
THIRD_PARTY_NOTICES.md	12
ZirOS_Dissertation.md	531
attestation/.tmp/local-attestation/audit.json	147
attestation/.tmp/local-attestation/conformance_plonky3.json	82
attestation/.tmp/local-attestation/local-proof-report.json	340
attestation/.tmp/local-attestation/witness.json	38
attestation/contracts/compact/ziros_attestation_audit.compact	50
attestation/contracts/compact/ziros_attestation_backend.compact	52
attestation/contracts/compact/ziros_attestation_formal.compact	35
attestation/contracts/compiled/ziros_attestation_audit/compiler/contract-info.json	131
attestation/contracts/compiled/ziros_attestation_audit/contract/index.d.ts	54
attestation/contracts/compiled/ziros_attestation_audit/contract/index.js	624
attestation/contracts/compiled/ziros_attestation_audit/contract/index.js.map	8
attestation/contracts/compiled/ziros_attestation_audit/keys/prove_audit_clean.prover	11520
attestation/contracts/compiled/ziros_attestation_audit/keys/prove_audit_clean.verifier	6
attestation/contracts/compiled/ziros_attestation_audit/zkir/prove_audit_clean.bzkir	0
attestation/contracts/compiled/ziros_attestation_audit/zkir/prove_audit_clean.zkir	109
attestation/contracts/compiled/ziros_attestation_backend/compiler/contract-info.json	167
attestation/contracts/compiled/ziros_attestation_backend/contract/index.d.ts	57
attestation/contracts/compiled/ziros_attestation_backend/contract/index.js	701
attestation/contracts/compiled/ziros_attestation_backend/contract/index.js.map	8
attestation/contracts/compiled/ziros_attestation_backend/keys/prove_backend_correctness.prover	11213
attestation/contracts/compiled/ziros_attestation_backend/keys/prove_backend_correctness.verifier	10
attestation/contracts/compiled/ziros_attestation_backend/zkir/prove_backend_correctness.bzkir	0
attestation/contracts/compiled/ziros_attestation_backend/zkir/prove_backend_correctness.zkir	117
attestation/contracts/compiled/ziros_attestation_formal/compiler/contract-info.json	86
attestation/contracts/compiled/ziros_attestation_formal/contract/index.d.ts	48
attestation/contracts/compiled/ziros_attestation_formal/contract/index.js	456
attestation/contracts/compiled/ziros_attestation_formal/contract/index.js.map	8
attestation/contracts/compiled/ziros_attestation_formal/keys/prove_formal_coverage.prover	11123
attestation/contracts/compiled/ziros_attestation_formal/keys/prove_formal_coverage.verifier	8
attestation/contracts/compiled/ziros_attestation_formal/zkir/prove_formal_coverage.bzkir	0
attestation/contracts/compiled/ziros_attestation_formal/zkir/prove_formal_coverage.zkir	78
attestation/data/compatibility-report.json	429
attestation/evidence/soak-certification-v0.4.1-20260403.json	7658
attestation/logs/tests/tests_2026-04-01T17_44_56.719Z.log	1
attestation/logs/tests/tests_2026-04-01T17_46_27.817Z.log	1
attestation/logs/tests/tests_2026-04-01T17_46_29.557Z.log	0
attestation/logs/tests/tests_2026-04-01T17_58_15.178Z.log	1
attestation/logs/tests/tests_2026-04-03T13_57_56.270Z.log	1
attestation/package-lock.json	5243
attestation/package.json	58
attestation/scripts/compile-contracts.sh	38
attestation/src/artifacts.ts	127
attestation/src/compatibility.ts	248
attestation/src/config.ts	157
attestation/src/contracts.ts	49
attestation/src/debug-balanced-size.ts	62
attestation/src/debug-manual-backend-deploy.ts	208
attestation/src/debug-wallet-state.ts	41
attestation/src/deploy-attestation.ts	95
attestation/src/manifest.ts	101
attestation/src/midnight-polkadot.ts	197
attestation/src/probe-attestation-backend.ts	118
attestation/src/probe-chain-control.ts	162
attestation/src/probe-matrix.ts	305
attestation/src/probe-runtime.ts	46
attestation/src/probe-sed-canary.ts	220
attestation/src/prove-attestation.ts	262
attestation/src/providers.ts	358
attestation/src/runtime-probe.ts	124
attestation/src/strategy-selection.ts	38
attestation/src/submit-attestation.ts	158
attestation/src/submit-strategy.ts	210
attestation/src/test-local-attestation.ts	86
attestation/src/tx-pipeline.ts	149
attestation/src/util.ts	161
attestation/src/witness-builder.ts	153
attestation/src/witness-data.ts	231
attestation/tsconfig.json	15
dist/aarch64-apple-darwin/libzkf_ffi.a	938607
dist/aarch64-apple-darwin/libzkf_ffi.dylib	96517
dist/aarch64-apple-darwin/manifest.json	19
dist/aarch64-apple-darwin/zkf	213454
dist/aarch64-apple-darwin/zkf.h	197
dist/zkf-aarch64-apple-darwin-v0.4.0.tar.gz	302917
dist/zkf-aarch64-apple-darwin-v0.4.1.tar.gz	367871
docs/AEROSPACE_KIT.md	77
docs/CANONICAL_TRUTH.md	96
docs/CLI.md	821
docs/PUBLIC_MONOREPO_MIRROR.md	89
docs/REENTRY_MISSION_OPS_PLATFORM.md	174
docs/REENTRY_SCHEMA_FREEZE.md	53
docs/SECURITY.md	110
forensics/generated/all_files.tsv	1166
forensics/generated/crate_manifests.txt	26
forensics/generated/crate_source_map.tsv	0
forensics/generated/extension_counts.tsv	0
forensics/generated/extension_counts.txt	19517
forensics/generated/file_inventory.tsv	1156
forensics/generated/file_inventory_lines.tsv	1166
forensics/generated/file_inventory_top200_lines.tsv	200
forensics/generated/file_lines.tsv	1168
forensics/generated/file_lines_filtered.tsv	1169
forensics/generated/repo_inventory_clean.tsv	19358
forensics/generated/repo_inventory_full.tsv	70285
forensics/generated/source_file_list.tsv	4948
forensics/generated/source_inventory.tsv	1170
forensics/generated/summary.txt	1
forensics/generated/top_dirs_depth2.txt	168
forensics/generated/top_dirs_depth4.txt	9398
forensics/generated/top_level_counts.tsv	38
forensics/generated/top_level_dirs_depth2.txt	161
morning-briefing-2026-04-03.md	30
morning-briefing-2026-04-04.md	30
release/private_bundle/README.md	1
release/provenance/public_mirror_provenance.json	47
release/public_bundle/README.md	1
release/sbom/open_core_workspace_sbom.json	38
release/theorem_coverage_status.json	221
report/REENTRY_MISSION_ASSURANCE_REPORT.md	232
rust-toolchain.toml	3
scripts/bootstrap_verus_toolchain.sh	70
scripts/build-binary-release.sh	66
scripts/generate_verification_status_artifacts.py	470
scripts/launchd/com.ziros.storage-guardian.plist	30
scripts/manual-plonky3-soak.sh	8
scripts/run_rocq_proofs.sh	52
scripts/run_rocq_sovereign_economic_defense_proofs.sh	11
scripts/run_verus_reentry_assurance_proofs.sh	8
scripts/run_verus_sovereign_economic_defense_proofs.sh	8
scripts/run_verus_workspace.sh	42
scripts/ssd-guardian.sh	11
scripts/train_control_plane_models.py	751
scripts/train_threshold_optimizer.py	474
setup/boot-ziros-proving-public.sh	89
setup/census.sh	74
support-matrix.json	357
system-health-2026-04-02-1908.md	28
system-health-2026-04-03-0708.md	14
system-health-2026-04-03-1308.md	30
system-health-2026-04-04-0706.md	33
system-health-alert-2026-04-04-0706.txt	11
tools 2/zkf-metal-public-proof/script/src/main.rs	691
tools/zkf-metal-public-proof/script/src/main.rs	691
vendor/ark-relations-patched/.cargo-ok	0
vendor/ark-relations-patched/.cargo_vcs_info.json	5
vendor/ark-relations-patched/Cargo.toml	77
vendor/ark-relations-patched/Cargo.toml.orig	26
vendor/ark-relations-patched/LICENSE-APACHE	201
vendor/ark-relations-patched/LICENSE-MIT	19
vendor/ark-relations-patched/README.md	31
vendor/ark-relations-patched/ZKF_PATCH.md	16
vendor/ark-relations-patched/src/lib.rs	18
vendor/ark-relations-patched/src/r1cs/constraint_system.rs	1623
vendor/ark-relations-patched/src/r1cs/error.rs	47
vendor/ark-relations-patched/src/r1cs/impl_lc.rs	513
vendor/ark-relations-patched/src/r1cs/mod.rs	148
vendor/ark-relations-patched/src/r1cs/trace.rs	332
vendor/halo2-proofs-patched/.cargo-ok	0
vendor/halo2-proofs-patched/.cargo_vcs_info.json	5
vendor/halo2-proofs-patched/CHANGELOG.md	271
vendor/halo2-proofs-patched/Cargo.lock	1930
vendor/halo2-proofs-patched/Cargo.toml	206
vendor/halo2-proofs-patched/Cargo.toml.orig	112
vendor/halo2-proofs-patched/README.md	37
vendor/halo2-proofs-patched/ZKF_PATCH.md	8
vendor/halo2-proofs-patched/benches/arithmetic.rs	37
vendor/halo2-proofs-patched/benches/dev_lookup.rs	114
vendor/halo2-proofs-patched/benches/fft.rs	26
vendor/halo2-proofs-patched/benches/hashtocurve.rs	23
vendor/halo2-proofs-patched/benches/msm.rs	27
vendor/halo2-proofs-patched/benches/plonk.rs	324
vendor/halo2-proofs-patched/examples/circuit-layout.rs	304
vendor/halo2-proofs-patched/examples/cost-model.rs	303
vendor/halo2-proofs-patched/examples/simple-example.rs	339
vendor/halo2-proofs-patched/examples/two-chip.rs	534
vendor/halo2-proofs-patched/katex-header.html	14
vendor/halo2-proofs-patched/proptest-regressions/plonk/assigned.txt	7
vendor/halo2-proofs-patched/proptest-regressions/plonk/circuit/compress_selectors.txt	9
vendor/halo2-proofs-patched/src/arithmetic.rs	492
vendor/halo2-proofs-patched/src/circuit.rs	580
vendor/halo2-proofs-patched/src/circuit/floor_planner.rs	6
vendor/halo2-proofs-patched/src/circuit/floor_planner/single_pass.rs	418
vendor/halo2-proofs-patched/src/circuit/floor_planner/v1.rs	532
vendor/halo2-proofs-patched/src/circuit/floor_planner/v1/strategy.rs	282
vendor/halo2-proofs-patched/src/circuit/layouter.rs	285
vendor/halo2-proofs-patched/src/circuit/table_layouter.rs	407
vendor/halo2-proofs-patched/src/circuit/value.rs	703
vendor/halo2-proofs-patched/src/dev.rs	1141
vendor/halo2-proofs-patched/src/dev/cost.rs	546
vendor/halo2-proofs-patched/src/dev/failure.rs	565
vendor/halo2-proofs-patched/src/dev/failure/emitter.rs	164
